                                          List of relations
 Schema |     Name      |   Type   | Owner  | Persistence | Access method |    Size    | Description 
 public | dim86_id_idx  | index | debian | dim86  | permanent   | btree         | 240 kB     | 
 public | dim86_pkey    | index | debian | dim86  | permanent   | btree         | 240 kB     | 
 public | dim87_id_idx  | index | debian | dim87  | permanent   | btree         | 240 kB     | 
 public | dim87_pkey    | index | debian | dim87  | permanent   | btree         | 240 kB     | 
 public | dim88_id_idx  | index | debian | dim88  | permanent   | btree         | 240 kB     | 
 public | dim88_pkey    | index | debian | dim88  | permanent   | btree         | 240 kB     | 
 public | dim89_id_idx  | index | debian | dim89  | permanent   | btree         | 240 kB     | 
 public | dim89_pkey    | index | debian | dim89  | permanent   | btree         | 240 kB     | 
 public | dim8_id_idx   | index | debian | dim8   | permanent   | btree         | 240 kB     | 
 public | dim8_pkey     | index | debian | dim8   | permanent   | btree         | 240 kB     | 
 public | dim90_id_idx  | index | debian | dim90  | permanent   | btree         | 240 kB     | 
 public | dim90_pkey    | index | debian | dim90  | permanent   | btree         | 240 kB     | 
 public | dim91_id_idx  | index | debian | dim91  | permanent   | btree         | 240 kB     | 
 public | dim91_pkey    | index | debian | dim91  | permanent   | btree         | 240 kB     | 
 public | dim92_id_idx  | index | debian | dim92  | permanent   | btree         | 240 kB     | 
 public | dim92_pkey    | index | debian | dim92  | permanent   | btree         | 240 kB     | 
 public | dim93_id_idx  | index | debian | dim93  | permanent   | btree         | 240 kB     | 
 public | dim93_pkey    | index | debian | dim93  | permanent   | btree         | 240 kB     | 
 public | dim94_id_idx  | index | debian | dim94  | permanent   | btree         | 240 kB     | 
 public | dim94_pkey    | index | debian | dim94  | permanent   | btree         | 240 kB     | 
 public | dim95_id_idx  | index | debian | dim95  | permanent   | btree         | 240 kB     | 
 public | dim95_pkey    | index | debian | dim95  | permanent   | btree         | 240 kB     | 
 public | dim96_id_idx  | index | debian | dim96  | permanent   | btree         | 240 kB     | 
 public | dim96_pkey    | index | debian | dim96  | permanent   | btree         | 240 kB     | 
 public | dim97_id_idx  | index | debian | dim97  | permanent   | btree         | 240 kB     | 
 public | dim97_pkey    | index | debian | dim97  | permanent   | btree         | 240 kB     | 
 public | dim98_id_idx  | index | debian | dim98  | permanent   | btree         | 240 kB     | 
 public | dim98_pkey    | index | debian | dim98  | permanent   | btree         | 240 kB     | 
 public | dim99_id_idx  | index | debian | dim99  | permanent   | btree         | 240 kB     | 
 public | dim99_pkey    | index | debian | dim99  | permanent   | btree         | 240 kB     | 
 public | dim9_id_idx   | index | debian | dim9   | permanent   | btree         | 240 kB     | 
 public | dim9_pkey     | index | debian | dim9   | permanent   | btree         | 240 kB     | 
 public | t_pkey        | index | debian | t      | permanent   | btree         | 8192 bytes | 
(201 rows)

